url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,user,labels,state,locked,assignee,assignees,milestone,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,performed_via_github_app,pull_request,date
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/307,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/307/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/307/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/307/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/307,757292937,MDExOlB1bGxSZXF1ZXN0NTMyNjkzNDUz,307,add time estimates,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-04T17:58:42Z,2020-12-04T17:59:22Z,2020-12-04T17:59:22Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/307', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/307', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/307.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/307.patch'}",2020-12-04
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/306,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/306/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/306/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/306/events,https://github.com/Thinkful-Ed/digital-marketing-programs/issues/306,756835529,MDU6SXNzdWU3NTY4MzU1Mjk=,306,User-submitted feedback for dm-analytics,"{'login': 'thinkful-code', 'id': 5131406, 'node_id': 'MDQ6VXNlcjUxMzE0MDY=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/5131406?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/thinkful-code', 'html_url': 'https://github.com/thinkful-code', 'followers_url': 'https://api.github.com/users/thinkful-code/followers', 'following_url': 'https://api.github.com/users/thinkful-code/following{/other_user}', 'gists_url': 'https://api.github.com/users/thinkful-code/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/thinkful-code/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/thinkful-code/subscriptions', 'organizations_url': 'https://api.github.com/users/thinkful-code/orgs', 'repos_url': 'https://api.github.com/users/thinkful-code/repos', 'events_url': 'https://api.github.com/users/thinkful-code/events{/privacy}', 'received_events_url': 'https://api.github.com/users/thinkful-code/received_events', 'type': 'User', 'site_admin': False}","[{'id': 2111375177, 'node_id': 'MDU6TGFiZWwyMTExMzc1MTc3', 'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/labels/dm-analytics', 'name': 'dm-analytics', 'color': 'ededed', 'default': False, 'description': None}, {'id': 2071050598, 'node_id': 'MDU6TGFiZWwyMDcxMDUwNTk4', 'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/labels/typo', 'name': 'typo', 'color': 'ededed', 'default': False, 'description': None}]",closed,False,,[],,1,2020-12-04T06:14:28Z,2020-12-04T22:40:34Z,2020-12-04T22:40:34Z,NONE,,"
Kevin Rossmiller (krossmiller@gmail.com) reported an issue.


Name: ""Google Analytics (part 2)""

Live URL: https://courses.thinkful.com/dm-analytics-v1/checkpoint/4

Course code: dm-analytics

Content:


    The 3rd option of the first question says 'gemaps' instead of geomaps",,,2020-12-04
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/305,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/305/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/305/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/305/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/305,756631321,MDExOlB1bGxSZXF1ZXN0NTMyMTUwNzY2,305,Remove influences.,"{'login': 'GinaMichelle', 'id': 40773877, 'node_id': 'MDQ6VXNlcjQwNzczODc3', 'avatar_url': 'https://avatars3.githubusercontent.com/u/40773877?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GinaMichelle', 'html_url': 'https://github.com/GinaMichelle', 'followers_url': 'https://api.github.com/users/GinaMichelle/followers', 'following_url': 'https://api.github.com/users/GinaMichelle/following{/other_user}', 'gists_url': 'https://api.github.com/users/GinaMichelle/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GinaMichelle/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GinaMichelle/subscriptions', 'organizations_url': 'https://api.github.com/users/GinaMichelle/orgs', 'repos_url': 'https://api.github.com/users/GinaMichelle/repos', 'events_url': 'https://api.github.com/users/GinaMichelle/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GinaMichelle/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-03T22:12:56Z,2020-12-03T22:13:08Z,2020-12-03T22:13:08Z,CONTRIBUTOR,,(Not taught in the curriculum.),,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/305', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/305', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/305.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/305.patch'}",2020-12-03
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/304,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/304/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/304/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/304/events,https://github.com/Thinkful-Ed/digital-marketing-programs/issues/304,755760864,MDU6SXNzdWU3NTU3NjA4NjQ=,304,User-submitted feedback for dm-customer-insights,"{'login': 'thinkful-code', 'id': 5131406, 'node_id': 'MDQ6VXNlcjUxMzE0MDY=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/5131406?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/thinkful-code', 'html_url': 'https://github.com/thinkful-code', 'followers_url': 'https://api.github.com/users/thinkful-code/followers', 'following_url': 'https://api.github.com/users/thinkful-code/following{/other_user}', 'gists_url': 'https://api.github.com/users/thinkful-code/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/thinkful-code/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/thinkful-code/subscriptions', 'organizations_url': 'https://api.github.com/users/thinkful-code/orgs', 'repos_url': 'https://api.github.com/users/thinkful-code/repos', 'events_url': 'https://api.github.com/users/thinkful-code/events{/privacy}', 'received_events_url': 'https://api.github.com/users/thinkful-code/received_events', 'type': 'User', 'site_admin': False}","[{'id': 2071773639, 'node_id': 'MDU6TGFiZWwyMDcxNzczNjM5', 'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/labels/dm-customer-insights', 'name': 'dm-customer-insights', 'color': 'ededed', 'default': False, 'description': None}, {'id': 2071050598, 'node_id': 'MDU6TGFiZWwyMDcxMDUwNTk4', 'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/labels/typo', 'name': 'typo', 'color': 'ededed', 'default': False, 'description': None}]",closed,False,,[],,1,2020-12-03T02:28:31Z,2020-12-04T22:41:14Z,2020-12-04T22:41:14Z,NONE,,"
Tino Smith (tinojamessmith@gmail.com) reported an issue.


Name: ""Customer insights project""

Live URL: https://courses.thinkful.com/dm-customer-insights-v1/checkpoint/6

Course code: dm-customer-insights

Content:


    I uploaded the wrong assignment.",,,2020-12-03
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/303,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/303/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/303/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/303/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/303,755541090,MDExOlB1bGxSZXF1ZXN0NTMxMjMzMDQy,303,add prep course yaml,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-02T19:13:13Z,2020-12-02T19:14:35Z,2020-12-02T19:14:30Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/303', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/303', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/303.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/303.patch'}",2020-12-02
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/302,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/302/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/302/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/302/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/302,755514866,MDExOlB1bGxSZXF1ZXN0NTMxMjExMTc2,302,add back prep yaml,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-02T18:36:40Z,2020-12-02T18:37:57Z,2020-12-02T18:37:52Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/302', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/302', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/302.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/302.patch'}",2020-12-02
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/301,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/301/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/301/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/301/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/301,755508891,MDExOlB1bGxSZXF1ZXN0NTMxMjA2MjI0,301,delete-prep-yaml,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-02T18:27:40Z,2020-12-02T18:28:32Z,2020-12-02T18:28:32Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/301', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/301', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/301.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/301.patch'}",2020-12-02
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/300,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/300/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/300/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/300/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/300,755456726,MDExOlB1bGxSZXF1ZXN0NTMxMTYzNTI2,300,Set up placeholder content for full prep course,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-02T17:10:22Z,2020-12-02T17:12:30Z,2020-12-02T17:12:12Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/300', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/300', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/300.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/300.patch'}",2020-12-02
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/299,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/299/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/299/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/299/events,https://github.com/Thinkful-Ed/digital-marketing-programs/issues/299,754956197,MDU6SXNzdWU3NTQ5NTYxOTc=,299,User-submitted feedback for dm-immersion-orientation,"{'login': 'thinkful-code', 'id': 5131406, 'node_id': 'MDQ6VXNlcjUxMzE0MDY=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/5131406?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/thinkful-code', 'html_url': 'https://github.com/thinkful-code', 'followers_url': 'https://api.github.com/users/thinkful-code/followers', 'following_url': 'https://api.github.com/users/thinkful-code/following{/other_user}', 'gists_url': 'https://api.github.com/users/thinkful-code/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/thinkful-code/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/thinkful-code/subscriptions', 'organizations_url': 'https://api.github.com/users/thinkful-code/orgs', 'repos_url': 'https://api.github.com/users/thinkful-code/repos', 'events_url': 'https://api.github.com/users/thinkful-code/events{/privacy}', 'received_events_url': 'https://api.github.com/users/thinkful-code/received_events', 'type': 'User', 'site_admin': False}","[{'id': 2503894925, 'node_id': 'MDU6TGFiZWwyNTAzODk0OTI1', 'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/labels/dm-immersion-orientation', 'name': 'dm-immersion-orientation', 'color': 'ededed', 'default': False, 'description': None}, {'id': 2071050598, 'node_id': 'MDU6TGFiZWwyMDcxMDUwNTk4', 'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/labels/typo', 'name': 'typo', 'color': 'ededed', 'default': False, 'description': None}]",closed,False,,[],,1,2020-12-02T05:33:38Z,2020-12-04T22:47:11Z,2020-12-04T22:47:11Z,NONE,,"
Michael Langworthy (emeffel@gmail.com) reported an issue.


Name: ""Getting started""

Live URL: https://courses.thinkful.com/dm-immersion-orientation-v1/checkpoint/1

Course code: dm-immersion-orientation

Content:


    IN the W1D1 page, this appears: ""This afternoon's workshop is about a digital marketer's responsabilities.""
""Responsable""? OR ""Responsible""? 
https://overview.thinkful.com/programs/DIGITAL_MARKETING-301
12:45pm - 1:30pm ET: Instructional session
This afternoon's workshop is about a digital marketer's responsabilities.",,,2020-12-02
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/298,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/298/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/298/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/298/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/298,754807197,MDExOlB1bGxSZXF1ZXN0NTMwNjQwNTUz,298,Gina updates,"{'login': 'GinaMichelle', 'id': 40773877, 'node_id': 'MDQ6VXNlcjQwNzczODc3', 'avatar_url': 'https://avatars3.githubusercontent.com/u/40773877?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GinaMichelle', 'html_url': 'https://github.com/GinaMichelle', 'followers_url': 'https://api.github.com/users/GinaMichelle/followers', 'following_url': 'https://api.github.com/users/GinaMichelle/following{/other_user}', 'gists_url': 'https://api.github.com/users/GinaMichelle/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GinaMichelle/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GinaMichelle/subscriptions', 'organizations_url': 'https://api.github.com/users/GinaMichelle/orgs', 'repos_url': 'https://api.github.com/users/GinaMichelle/repos', 'events_url': 'https://api.github.com/users/GinaMichelle/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GinaMichelle/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-01T23:34:43Z,2020-12-01T23:36:57Z,2020-12-01T23:36:57Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/298', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/298', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/298.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/298.patch'}",2020-12-01
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/297,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/297/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/297/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/297/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/297,754805786,MDExOlB1bGxSZXF1ZXN0NTMwNjM5Mzkw,297,Set up placeholder for prep course,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-01T23:31:24Z,2020-12-01T23:31:41Z,2020-12-01T23:31:35Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/297', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/297', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/297.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/297.patch'}",2020-12-01
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/296,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/296/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/296/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/296/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/296,754804363,MDExOlB1bGxSZXF1ZXN0NTMwNjM4MjU2,296,Fix typo.,"{'login': 'GinaMichelle', 'id': 40773877, 'node_id': 'MDQ6VXNlcjQwNzczODc3', 'avatar_url': 'https://avatars3.githubusercontent.com/u/40773877?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GinaMichelle', 'html_url': 'https://github.com/GinaMichelle', 'followers_url': 'https://api.github.com/users/GinaMichelle/followers', 'following_url': 'https://api.github.com/users/GinaMichelle/following{/other_user}', 'gists_url': 'https://api.github.com/users/GinaMichelle/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GinaMichelle/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GinaMichelle/subscriptions', 'organizations_url': 'https://api.github.com/users/GinaMichelle/orgs', 'repos_url': 'https://api.github.com/users/GinaMichelle/repos', 'events_url': 'https://api.github.com/users/GinaMichelle/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GinaMichelle/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-01T23:27:56Z,2020-12-01T23:31:54Z,2020-12-01T23:31:54Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/296', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/296', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/296.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/296.patch'}",2020-12-01
https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/295,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/295/labels{/name},https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/295/comments,https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/issues/295/events,https://github.com/Thinkful-Ed/digital-marketing-programs/pull/295,754798280,MDExOlB1bGxSZXF1ZXN0NTMwNjMzMzkz,295,Set up placeholder for prep course,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-01T23:15:28Z,2020-12-01T23:31:42Z,2020-12-01T23:16:08Z,CONTRIBUTOR,,,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/digital-marketing-programs/pulls/295', 'html_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/295', 'diff_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/295.diff', 'patch_url': 'https://github.com/Thinkful-Ed/digital-marketing-programs/pull/295.patch'}",2020-12-01
